full_path,size_bytes,extension,label,file_uuid
/UMich/download/DeepBlueData_gt54kn05f/global_lgm_miroc_esm_2.5arcmin_geotiff.zip,370812696,zip,compressed,da96ec5d_global_lgm_miroc_esm_2.5arcmin_geotiff.zip
/UMich/download/DeepBlueData_gt54kn05f/global_lgm_miroc_esm_5arcmin_generic.zip,76635534,zip,compressed,e26969dd_global_lgm_miroc_esm_5arcmin_generic.zip
/UMich/download/DeepBlueData_gt54kn05f/global_lgm_miroc_esm_5arcmin_geotiff.zip,98009034,zip,compressed,70e65617_global_lgm_miroc_esm_5arcmin_geotiff.zip
/UMich/download/DeepBlueData_gt54kn05f/global_lgm_mpi_esm_p_10arcmin_generic.zip,20657063,zip,compressed,a8f3dd06_global_lgm_mpi_esm_p_10arcmin_generic.zip
/UMich/download/DeepBlueData_gt54kn05f/global_lgm_mpi_esm_p_10arcmin_geotiff.zip,26671195,zip,compressed,d70c5934_global_lgm_mpi_esm_p_10arcmin_geotiff.zip
/UMich/download/DeepBlueData_gt54kn05f/global_lgm_mpi_esm_p_2.5arcmin_generic.zip,287958607,zip,compressed,8967822c_global_lgm_mpi_esm_p_2.5arcmin_generic.zip
/UMich/download/DeepBlueData_gt54kn05f/global_lgm_mpi_esm_p_2.5arcmin_geotiff.zip,372863843,zip,compressed,eeb055ae_global_lgm_mpi_esm_p_2.5arcmin_geotiff.zip
/UMich/download/DeepBlueData_gt54kn05f/global_lgm_mpi_esm_p_5arcmin_generic.zip,77224134,zip,compressed,19a67e12_global_lgm_mpi_esm_p_5arcmin_generic.zip
/UMich/download/DeepBlueData_gt54kn05f/global_lgm_mpi_esm_p_5arcmin_geotiff.zip,98580177,zip,compressed,42768861_global_lgm_mpi_esm_p_5arcmin_geotiff.zip
/UMich/download/DeepBlueData_gt54kn05f/w_gt54kn05f_metadata_report.txt,1771,txt,decompressed,5e777025_w_gt54kn05f_metadata_report.txt
/UMich/download/DeepBlueData_h989r350t/cscw2018_sub1097_listofpapers_final.pdf,228793,pdf,decompressed,7e757570_cscw2018_sub1097_listofpapers_final.pdf
/UMich/download/DeepBlueData_h989r350t/w_h989r350t_metadata_report.txt,9477,txt,decompressed,2694be9a_w_h989r350t_metadata_report.txt
/UMich/download/DeepBlueData_ht24wj48w/2003census_cortag_gxy.txt,870889,txt,decompressed,252cc48e_2003census_cortag_gxy.txt
/UMich/download/DeepBlueData_ht24wj48w/2008census_cortag_gxy.txt,1605306,txt,decompressed,f4a80b35_2008census_cortag_gxy.txt
/UMich/download/DeepBlueData_ht24wj48w/2014census_cortag_gxy.txt,2863381,txt,decompressed,3db66d64_2014census_cortag_gxy.txt
/UMich/download/DeepBlueData_ht24wj48w/README.txt,5198,txt,decompressed,41e89aa5_README.txt
/UMich/download/DeepBlueData_ht24wj48w/codes.txt,345,txt,decompressed,fa7e012a_codes.txt
/UMich/download/DeepBlueData_ht24wj48w/personnel.txt,787,txt,decompressed,1ab7eb56_personnel.txt
/UMich/download/DeepBlueData_ht24wj48w/species.txt,2350,txt,decompressed,088d845b_species.txt
/UMich/download/DeepBlueData_ht24wj48w/w_ht24wj48w_metadata_report.txt,2046,txt,decompressed,e89aa1cf_w_ht24wj48w_metadata_report.txt
/UMich/download/DeepBlueData_j38607392/Fired_Full_FOV-Schiffmann.zip,20990561659,zip,compressed,842ec3b9_Fired_Full_FOV-Schiffmann.zip
/UMich/download/DeepBlueData_j38607392/TCCIII_Fired_Full_View_README_20170707.pdf,12434055,pdf,decompressed,ea69fd3c_TCCIII_Fired_Full_View_README_20170707.pdf
/UMich/download/DeepBlueData_j38607392/w_j38607392_metadata_report.txt,1303,txt,decompressed,ffb62e0a_w_j38607392_metadata_report.txt
/UMich/download/DeepBlueData_jh343s29p/Datasets.zip,1903861,zip,compressed,17087a7e_Datasets.zip
/UMich/download/DeepBlueData_jh343s29p/readme.txt,2353,txt,decompressed,46fdb769_readme.txt
/UMich/download/DeepBlueData_jh343s29p/w_jh343s29p_metadata_report.txt,1377,txt,decompressed,7d1a98e0_w_jh343s29p_metadata_report.txt
/UMich/download/DeepBlueData_jh343s29p/wikpedia-2010.zip,36676564230,zip,compressed,8307bec8_wikpedia-2010.zip
/UMich/download/DeepBlueData_jh343s29p/wikpedia-2018.zip,29159732118,zip,compressed,52f93842_wikpedia-2018.zip
/UMich/download/DeepBlueData_j6731382c/Readme.rtf,5071,rtf,decompressed,cd1e538e_Readme.rtf
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-01.nc,349025600,nc,hierarch,ac73b293_dbfc-6a-01.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-02.nc,349025600,nc,hierarch,761f7a3f_dbfc-6a-02.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-03.nc,349025600,nc,hierarch,9838c73f_dbfc-6a-03.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-04.nc,349025600,nc,hierarch,ab9c07f2_dbfc-6a-04.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-05.nc,349025600,nc,hierarch,864cabb9_dbfc-6a-05.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-06.nc,349025600,nc,hierarch,2ea68bc1_dbfc-6a-06.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-07.nc,349025600,nc,hierarch,5d312096_dbfc-6a-07.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-08.nc,349025600,nc,hierarch,414f790b_dbfc-6a-08.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-09.nc,349025600,nc,hierarch,314b5d65_dbfc-6a-09.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-10.nc,349025600,nc,hierarch,7dad22a5_dbfc-6a-10.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-11.nc,349025600,nc,hierarch,c376ed80_dbfc-6a-11.nc
/UMich/download/DeepBlueData_j6731382c/dbfc-6a-12.nc,349025600,nc,hierarch,59a1f222_dbfc-6a-12.nc
/UMich/download/DeepBlueData_j6731382c/dbfc.zip,409783,zip,compressed,b4acd419_dbfc.zip
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-01.nc,352343768,nc,hierarch,b4be2efb_dbfcs_fix-6a-01.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-02.nc,352343768,nc,hierarch,4255e177_dbfcs_fix-6a-02.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-03.nc,352343768,nc,hierarch,d722c33a_dbfcs_fix-6a-03.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-04.nc,352343768,nc,hierarch,c4ef94a5_dbfcs_fix-6a-04.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-05.nc,352343768,nc,hierarch,2fbb44cb_dbfcs_fix-6a-05.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-06.nc,352343768,nc,hierarch,7907505b_dbfcs_fix-6a-06.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-07.nc,352343768,nc,hierarch,597e7a51_dbfcs_fix-6a-07.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-08.nc,352343768,nc,hierarch,5f6e8737_dbfcs_fix-6a-08.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-09.nc,352343768,nc,hierarch,c9afbf95_dbfcs_fix-6a-09.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-10.nc,352343768,nc,hierarch,1bc2faa4_dbfcs_fix-6a-10.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-11.nc,352343768,nc,hierarch,3d58ab5c_dbfcs_fix-6a-11.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix-6a-12.nc,352343768,nc,hierarch,8dc91ffe_dbfcs_fix-6a-12.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_fix.zip,414520,zip,compressed,20fa8600_dbfcs_fix.zip
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-01.nc,352343768,nc,hierarch,98e752ef_dbfcs_new-6a-01.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-02.nc,352343768,nc,hierarch,cf7f1558_dbfcs_new-6a-02.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-03.nc,352343768,nc,hierarch,8f6d002d_dbfcs_new-6a-03.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-04.nc,352343768,nc,hierarch,e5c4a06b_dbfcs_new-6a-04.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-05.nc,352343768,nc,hierarch,6488b785_dbfcs_new-6a-05.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-06.nc,352343768,nc,hierarch,c0e1b817_dbfcs_new-6a-06.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-07.nc,352343768,nc,hierarch,fa7ab2fd_dbfcs_new-6a-07.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-08.nc,352343768,nc,hierarch,69c9b036_dbfcs_new-6a-08.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-09.nc,352343768,nc,hierarch,201181ee_dbfcs_new-6a-09.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-10.nc,352343768,nc,hierarch,fe4cb374_dbfcs_new-6a-10.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-11.nc,352343768,nc,hierarch,c896010d_dbfcs_new-6a-11.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new-6a-12.nc,352343768,nc,hierarch,5f579c4a_dbfcs_new-6a-12.nc
/UMich/download/DeepBlueData_j6731382c/dbfcs_new.zip,414545,zip,compressed,4be88721_dbfcs_new.zip
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-01.nc,352343764,nc,hierarch,ed2c9e12_dbfs_fix-6a-01.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-02.nc,352343764,nc,hierarch,62724dc4_dbfs_fix-6a-02.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-03.nc,352343764,nc,hierarch,6c28472d_dbfs_fix-6a-03.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-04.nc,352343764,nc,hierarch,3549af11_dbfs_fix-6a-04.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-05.nc,352343764,nc,hierarch,52773252_dbfs_fix-6a-05.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-06.nc,352343764,nc,hierarch,f888000e_dbfs_fix-6a-06.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-07.nc,352343764,nc,hierarch,61111c26_dbfs_fix-6a-07.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-08.nc,352343764,nc,hierarch,a6f40258_dbfs_fix-6a-08.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-09.nc,352343764,nc,hierarch,b86f2a52_dbfs_fix-6a-09.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-10.nc,352343764,nc,hierarch,4519b492_dbfs_fix-6a-10.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-11.nc,352343764,nc,hierarch,6158287d_dbfs_fix-6a-11.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix-6a-12.nc,352343764,nc,hierarch,a494db74_dbfs_fix-6a-12.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_fix.zip,414371,zip,compressed,daee31af_dbfs_fix.zip
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-01.nc,352343764,nc,hierarch,c40c64ae_dbfs_new-6a-01.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-02.nc,352343764,nc,hierarch,c458df30_dbfs_new-6a-02.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-03.nc,352343764,nc,hierarch,06baa549_dbfs_new-6a-03.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-04.nc,352343764,nc,hierarch,120c1a28_dbfs_new-6a-04.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-05.nc,352343764,nc,hierarch,3e1b58ee_dbfs_new-6a-05.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-06.nc,352343764,nc,hierarch,d8016a0c_dbfs_new-6a-06.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-07.nc,352343764,nc,hierarch,407ad2a0_dbfs_new-6a-07.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-08.nc,352343764,nc,hierarch,20988d4c_dbfs_new-6a-08.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-09.nc,352343764,nc,hierarch,5f59253b_dbfs_new-6a-09.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-10.nc,352343764,nc,hierarch,94273f64_dbfs_new-6a-10.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-11.nc,352343764,nc,hierarch,b8e81d7c_dbfs_new-6a-11.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new-6a-12.nc,352343764,nc,hierarch,8f09ffb6_dbfs_new-6a-12.nc
/UMich/download/DeepBlueData_j6731382c/dbfs_new.zip,414395,zip,compressed,7169747a_dbfs_new.zip
/UMich/download/DeepBlueData_j6731382c/w_j6731382c_metadata_report.txt,1033,txt,decompressed,342edec8_w_j6731382c_metadata_report.txt
/UMich/download/DeepBlueData_kd17ct808/Cloned_DNA_enzymeTreatments_denatureTemp.zip,50769901580,zip,compressed,618849cc_Cloned_DNA_enzymeTreatments_denatureTemp.zip
/UMich/download/DeepBlueData_kd17ct808/Cloned_DNA_enzymeTreatments_denatureTemp_fileTree.pdf,140671,pdf,decompressed,0287453f_Cloned_DNA_enzymeTreatments_denatureTemp_fileTree.pdf
/UMich/download/DeepBlueData_kd17ct808/Deposit_documentation.pdf,848526,pdf,decompressed,4fc5a648_Deposit_documentation.pdf
/UMich/download/DeepBlueData_kd17ct808/Effect_of_FP_Length_on_DNA_Detection.zip,661828,zip,compressed,812c9571_Effect_of_FP_Length_on_DNA_Detection.zip
/UMich/download/DeepBlueData_kd17ct808/Effect_of_FP_Length_on_DNA_Detection_fileTree.pdf,52627,pdf,decompressed,0928775e_Effect_of_FP_Length_on_DNA_Detection_fileTree.pdf
/UMich/download/DeepBlueData_kd17ct808/FP-binding_kinetics_Deaminated_Synthetic_Oligo.zip,2949853885,zip,compressed,c0241eea_FP-binding_kinetics_Deaminated_Synthetic_Oligo.zip
/UMich/download/DeepBlueData_kd17ct808/FP-binding_kinetics_Deaminated_Synthetic_Oligo_fileTree.pdf,68292,pdf,decompressed,e1975b8a_FP-binding_kinetics_Deaminated_Synthetic_Oligo_fileTree.pdf
/UMich/download/DeepBlueData_kd17ct808/Limit-of-Detection_EGFR_Exon19_Deletion_Data.zip,12344515491,zip,compressed,c36de2ff_Limit-of-Detection_EGFR_Exon19_Deletion_Data.zip
/UMich/download/DeepBlueData_kd17ct808/Limit-of-Detection_EGFR_Exon19_Deletion_Data_fileTree.pdf,77460,pdf,decompressed,49164bfb_Limit-of-Detection_EGFR_Exon19_Deletion_Data_fileTree.pdf
/UMich/download/DeepBlueData_kd17ct808/Limit-of-Detection_T790M_Data.zip,8689680233,zip,compressed,0ad8a47d_Limit-of-Detection_T790M_Data.zip
/UMich/download/DeepBlueData_kd17ct808/Limit-of-Detection_T790M_Data_fileTree.pdf,73379,pdf,decompressed,4d5451f6_Limit-of-Detection_T790M_Data_fileTree.pdf
/UMich/download/DeepBlueData_kd17ct808/Standard_Curve_Exon19_Deletion.zip,11709844737,zip,compressed,3a28180c_Standard_Curve_Exon19_Deletion.zip
/UMich/download/DeepBlueData_kd17ct808/Standard_Curve_Exon19_Deletion_fileTree.pdf,75926,pdf,decompressed,c24cf330_Standard_Curve_Exon19_Deletion_fileTree.pdf
/UMich/download/DeepBlueData_kd17ct808/Standard_Curve_T790M.zip,15212728213,zip,compressed,7f372f1e_Standard_Curve_T790M.zip
/UMich/download/DeepBlueData_kd17ct808/Standard_Curve_T790M_fileTree.pdf,81857,pdf,decompressed,498b5f28_Standard_Curve_T790M_fileTree.pdf
/UMich/download/DeepBlueData_kd17ct808/T790M_Spiked_into_Urine.zip,10501623398,zip,compressed,9f7cf705_T790M_Spiked_into_Urine.zip
/UMich/download/DeepBlueData_kd17ct808/T790M_Spiked_into_Urine_fileTree.pdf,66432,pdf,decompressed,16695c9e_T790M_Spiked_into_Urine_fileTree.pdf
/UMich/download/DeepBlueData_kd17ct808/w_kd17ct808_metadata_report.txt,2893,txt,decompressed,a153035b_w_kd17ct808_metadata_report.txt
/UMich/download/DeepBlueData_kp78gh212/Ecological_Interactions_ReadMe.txt,4053,txt,decompressed,ca9b5282_Ecological_Interactions_ReadMe.txt
/UMich/download/DeepBlueData_kp78gh212/Pamphobeteus_Marmosops_predation_1.MOV,101051370,mov,decompressed,b143a274_Pamphobeteus_Marmosops_predation_1.MOV
/UMich/download/DeepBlueData_kp78gh212/Pamphobeteus_Marmosops_predation_2.MOV,72059854,mov,decompressed,84c45894_Pamphobeteus_Marmosops_predation_2.MOV
/UMich/download/DeepBlueData_kp78gh212/Ranitomeya_fly_myiasis.mp4,22576299,mp4,decompressed,7277f81f_Ranitomeya_fly_myiasis.mp4
/UMich/download/DeepBlueData_kp78gh212/w_kp78gh212_metadata_report.txt,2449,txt,decompressed,8c0c0a6b_w_kp78gh212_metadata_report.txt
/UMich/download/DeepBlueData_kw52j813n/README.txt,4032,txt,decompressed,001105e1_README.txt
/UMich/download/DeepBlueData_kw52j813n/alpha13_eps_working.zip,428040961004,zip,compressed,90c587cd_alpha13_eps_working.zip
/UMich/download/DeepBlueData_kw52j813n/atesa-master.zip,26544277,zip,compressed,1bd848b7_atesa-master.zip
/UMich/download/DeepBlueData_kw52j813n/eps_working.zip,298371298818,zip,compressed,3dcf54fc_eps_working.zip
/UMich/download/DeepBlueData_kw52j813n/w_kw52j813n_metadata_report.txt,1939,txt,decompressed,7469d7d1_w_kw52j813n_metadata_report.txt
/UMich/download/DeepBlueData_kw52j884m/Readme.md,1548,md,decompressed,ed2408bd_Readme.md
/UMich/download/DeepBlueData_kw52j884m/agent_based_model_code_git.tgz,1474147,tgz,decompressed,9be759f0_agent_based_model_code_git.tgz
/UMich/download/DeepBlueData_kw52j884m/coeditor_networks.tgz,38056219417,tgz,decompressed,4e6444c0_coeditor_networks.tgz
/UMich/download/DeepBlueData_kw52j884m/w_kw52j884m_metadata_report.txt,1879,txt,decompressed,60373734_w_kw52j884m_metadata_report.txt
/UMich/download/DeepBlueData_kw52j884m/wikiproject_code_git.tgz,2798796,tgz,decompressed,6c08d1d8_wikiproject_code_git.tgz
/UMich/download/DeepBlueData_kw52j884m/wikiproject_data.tgz,35240723411,tgz,decompressed,368b9db5_wikiproject_data.tgz
/UMich/download/DeepBlueData_m613mx60p/Screen_Shot_2019-06-14_at_2.14.51_PM.png,72182,png,decompressed,5979b130_Screen_Shot_2019-06-14_at_2.14.51_PM.png
/UMich/download/DeepBlueData_m613mx60p/w_m613mx60p_metadata_report.txt,519,txt,decompressed,2ca1d504_w_m613mx60p_metadata_report.txt
/UMich/download/DeepBlueData_m900nt40f/deepblue_Dogon_comparative_lexicon.csv,3900408,csv,decompressed,902c1f19_deepblue_Dogon_comparative_lexicon.csv
/UMich/download/DeepBlueData_m900nt40f/deepblue_Dogon_comparative_lexicon.xlsx,2583178,xlsx,decompressed,f20e02cd_deepblue_Dogon_comparative_lexicon.xlsx
/UMich/download/DeepBlueData_m900nt40f/readme_Dogon_comparative_lexical_spreadsheets.txt,3484,txt,decompressed,c46ceead_readme_Dogon_comparative_lexical_spreadsheets.txt
/UMich/download/DeepBlueData_m900nt40f/w_m900nt40f_metadata_report.txt,1255,txt,decompressed,7d079858_w_m900nt40f_metadata_report.txt
/UMich/download/DeepBlueData_mc87pq24j/010520_BALB_c_4_wk_mice_Data_documentation_w_metadata_Hatch.pdf,57231,pdf,decompressed,462cd109_010520_BALB_c_4_wk_mice_Data_documentation_w_metadata_Hatch.pdf
/UMich/download/DeepBlueData_mc87pq24j/C11.vff,807070834,vff,decompressed,94f33b0a_C11.vff
/UMich/download/DeepBlueData_mc87pq24j/C12.vff,782594835,vff,decompressed,f8ddd642_C12.vff
/UMich/download/DeepBlueData_mc87pq24j/C13.vff,928800835,vff,decompressed,499c0d76_C13.vff
/UMich/download/DeepBlueData_mc87pq24j/C14.vff,607743832,vff,decompressed,1bd5f008_C14.vff
/UMich/download/DeepBlueData_mc87pq24j/C21.vff,678357083,vff,decompressed,2f80df21_C21.vff
/UMich/download/DeepBlueData_mc87pq24j/C22.vff,872935331,vff,decompressed,18a990d6_C22.vff
/UMich/download/DeepBlueData_mc87pq24j/C23.vff,806274834,vff,decompressed,5393d958_C23.vff
/UMich/download/DeepBlueData_mc87pq24j/C31.vff,716063334,vff,decompressed,15ebc051_C31.vff
/UMich/download/DeepBlueData_mc87pq24j/C32.vff,612360832,vff,decompressed,ab9841c2_C32.vff
/UMich/download/DeepBlueData_mc87pq24j/C33.vff,638657082,vff,decompressed,3a238ee7_C33.vff
/UMich/download/DeepBlueData_mc87pq24j/C34.vff,697813335,vff,decompressed,96e7c9da_C34.vff
/UMich/download/DeepBlueData_mc87pq24j/C35.vff,843407835,vff,decompressed,f08e0005_C35.vff
/UMich/download/DeepBlueData_mc87pq24j/C36.vff,825804835,vff,decompressed,af49da45_C36.vff
/UMich/download/DeepBlueData_mc87pq24j/C41.vff,642477081,vff,decompressed,35ff9b29_C41.vff
/UMich/download/DeepBlueData_mc87pq24j/C42.vff,632244833,vff,decompressed,b9b520ab_C42.vff
/UMich/download/DeepBlueData_mc87pq24j/C43.vff,704604084,vff,decompressed,1f42721b_C43.vff
/UMich/download/DeepBlueData_mc87pq24j/C44.vff,788461585,vff,decompressed,b0672190_C44.vff
/UMich/download/DeepBlueData_mc87pq24j/C51.vff,789096832,vff,decompressed,5f50ad37_C51.vff
/UMich/download/DeepBlueData_mc87pq24j/C52.vff,734410333,vff,decompressed,4603ea66_C52.vff
/UMich/download/DeepBlueData_mc87pq24j/C53.vff,669300832,vff,decompressed,83f98a47_C53.vff
/UMich/download/DeepBlueData_mc87pq24j/C54.vff,674436831,vff,decompressed,1db9114a_C54.vff
/UMich/download/DeepBlueData_mc87pq24j/C55.vff,664815831,vff,decompressed,9796ebd4_C55.vff
/UMich/download/DeepBlueData_mc87pq24j/C56.vff,735711083,vff,decompressed,d9d97609_C56.vff
/UMich/download/DeepBlueData_mc87pq24j/C57.vff,630238832,vff,decompressed,a7e8688a_C57.vff
/UMich/download/DeepBlueData_mc87pq24j/T12.vff,575962584,vff,decompressed,de131286_T12.vff
/UMich/download/DeepBlueData_mc87pq24j/T13.vff,637659833,vff,decompressed,bbdf261e_T13.vff
/UMich/download/DeepBlueData_mc87pq24j/T14.vff,450808330,vff,decompressed,d1840560_T14.vff
/UMich/download/DeepBlueData_mc87pq24j/T21.vff,783090834,vff,decompressed,a8d01ad3_T21.vff
/UMich/download/DeepBlueData_mc87pq24j/T22.vff,711900834,vff,decompressed,9ebe5e3d_T22.vff
/UMich/download/DeepBlueData_mc87pq24j/T23.vff,659575334,vff,decompressed,8f4c26ab_T23.vff
/UMich/download/DeepBlueData_mc87pq24j/T24.vff,627270834,vff,decompressed,62a7a527_T24.vff
/UMich/download/DeepBlueData_mc87pq24j/T31.vff,714560833,vff,decompressed,8f8cd0a9_T31.vff
/UMich/download/DeepBlueData_mc87pq24j/T32.vff,707606833,vff,decompressed,32356f9f_T32.vff
/UMich/download/DeepBlueData_mc87pq24j/T34.vff,728640834,vff,decompressed,4b1ddc13_T34.vff
/UMich/download/DeepBlueData_mc87pq24j/T35.vff,702995331,vff,decompressed,4cf3f166_T35.vff
/UMich/download/DeepBlueData_mc87pq24j/T41.vff,668919082,vff,decompressed,e8e119c7_T41.vff
/UMich/download/DeepBlueData_mc87pq24j/T42.vff,761998334,vff,decompressed,9d7ae50b_T42.vff
/UMich/download/DeepBlueData_mc87pq24j/T43.vff,783933831,vff,decompressed,d63726d0_T43.vff
/UMich/download/DeepBlueData_mc87pq24j/T44.vff,771845333,vff,decompressed,08329b04_T44.vff
/UMich/download/DeepBlueData_mc87pq24j/T45.vff,671273332,vff,decompressed,b2539b9a_T45.vff
/UMich/download/DeepBlueData_mc87pq24j/T46.vff,549188334,vff,decompressed,2da1f6d1_T46.vff
/UMich/download/DeepBlueData_mc87pq24j/T51.vff,756585834,vff,decompressed,868d43bf_T51.vff
/UMich/download/DeepBlueData_mc87pq24j/T52.vff,770660835,vff,decompressed,554794aa_T52.vff
/UMich/download/DeepBlueData_mc87pq24j/T53.vff,709151584,vff,decompressed,9a4f84aa_T53.vff
/UMich/download/DeepBlueData_mc87pq24j/T54.vff,666971836,vff,decompressed,d950bffa_T54.vff
/UMich/download/DeepBlueData_mc87pq24j/T55.vff,845466836,vff,decompressed,52cb2b4d_T55.vff
/UMich/download/DeepBlueData_mc87pq24j/T61.vff,660302084,vff,decompressed,6a49efae_T61.vff
/UMich/download/DeepBlueData_mc87pq24j/T62.vff,765204835,vff,decompressed,e48afd6e_T62.vff
/UMich/download/DeepBlueData_mc87pq24j/T63.vff,853376835,vff,decompressed,478c4632_T63.vff
/UMich/download/DeepBlueData_mc87pq24j/T64.vff,824675335,vff,decompressed,09f4e170_T64.vff
/UMich/download/DeepBlueData_mc87pq24j/T65.vff,748629834,vff,decompressed,276585bd_T65.vff
/UMich/download/DeepBlueData_mc87pq24j/T66.vff,765765838,vff,decompressed,154a95b9_T66.vff
/UMich/download/DeepBlueData_mc87pq24j/T67.vff,803250838,vff,decompressed,bf447100_T67.vff
/UMich/download/DeepBlueData_mc87pq24j/T68.vff,774000835,vff,decompressed,db0d2b00_T68.vff
/UMich/download/DeepBlueData_mc87pq24j/T69.vff,864075088,vff,decompressed,bc657926_T69.vff
/UMich/download/DeepBlueData_mc87pq24j/T71.vff,764962841,vff,decompressed,3a3363cf_T71.vff
/UMich/download/DeepBlueData_mc87pq24j/T72.vff,775280339,vff,decompressed,230e98fc_T72.vff
/UMich/download/DeepBlueData_mc87pq24j/T73.vff,721070089,vff,decompressed,efa5be72_T73.vff
/UMich/download/DeepBlueData_mc87pq24j/T74.vff,531060839,vff,decompressed,4d67ee7b_T74.vff
/UMich/download/DeepBlueData_mc87pq24j/T75.vff,667407088,vff,decompressed,0f3f41d7_T75.vff
/UMich/download/DeepBlueData_mc87pq24j/T81.vff,701298839,vff,decompressed,8408384e_T81.vff
/UMich/download/DeepBlueData_mc87pq24j/T82.vff,749034841,vff,decompressed,1b235aed_T82.vff
/UMich/download/DeepBlueData_mc87pq24j/T83.vff,698500841,vff,decompressed,67ceade7_T83.vff
/UMich/download/DeepBlueData_mc87pq24j/T84.vff,737094590,vff,decompressed,37a5b8a6_T84.vff
/UMich/download/DeepBlueData_mc87pq24j/T85.vff,701562088,vff,decompressed,ad9b5e7a_T85.vff
/UMich/download/DeepBlueData_mc87pq24j/T86.vff,708846841,vff,decompressed,162d73fa_T86.vff
/UMich/download/DeepBlueData_mc87pq24j/T87.vff,744975841,vff,decompressed,7c32ec7f_T87.vff
/UMich/download/DeepBlueData_mc87pq24j/T88.vff,761524589,vff,decompressed,8f1f13c9_T88.vff
/UMich/download/DeepBlueData_mc87pq24j/T89.vff,644496339,vff,decompressed,0c5eb021_T89.vff
/UMich/download/DeepBlueData_mc87pq24j/w_mc87pq24j_metadata_report.txt,1231,txt,decompressed,f807da24_w_mc87pq24j_metadata_report.txt
/UMich/download/DeepBlueData_mc87pq28n/Code.zip,227228898,zip,compressed,dc794c1d_Code.zip
