file_name,compressed_size,decompressed_size,estimated_value,compression_type,decompression_time,estimation_time
60f333aa_SAmerica_lgm_miroc_esm_10arcmin_geotiff.zip,2854706,3023023,3023023,8,0.023036718368530273,0.00015854835510253906
4207ed2f_Europe_lgm_miroc_esm_2.5arcmin_geotiff.zip,32929198,36060001,36060001,8,0.24575257301330566,0.0001983642578125
306f2868_global_lgm_ccsm4_10arcmin_generic.zip,20782636,112761440,112761440,8,0.5613434314727783,0.0004467964172363281
cf3d9bbe_NAmerica_lgm_ccsm4_10arcmin_generic.zip,4404155,29767616,29767616,8,0.14098381996154785,0.0004544258117675781
59e6a8d7_global_current_10arcmin_geotiff.zip,23791617,26113949,26113949,8,0.1805121898651123,0.00020694732666015625
215c0885_elev_global_holo_10arcmin_generic.zip,2797515,15553178,15553178,8,0.07490205764770508,0.00012183189392089844
db2f2a4d_Eurasia_lgm_miroc_esm_2.5arcmin_geotiff.zip,159335229,168274237,168274237,8,1.149043321609497,0.0002608299255371094
e197c678_Africa_holo_miroc_esm_5arcmin_geotiff.zip,16698037,17520296,17520296,8,0.1290881633758545,0.00019693374633789062
4feee394_elev_global_current_10arcmin_generic.zip,2757777,15553178,15553178,8,0.08438563346862793,0.00015783309936523438
e7780ffc_Australia_holo_mpi_esm_p_10arcmin_geotiff.zip,1946636,2126123,2126123,8,0.018391132354736328,0.0002009868621826172
7e96cf8a_SAmerica_lgm_ccsm4_2.5arcmin_geotiff.zip,40892092,46258897,46258897,8,0.35710954666137695,0.00019979476928710938
45587541_SAmerica_lgm_mpi_esm_p_5arcmin_generic.zip,8174680,48970040,48970040,8,0.2484908103942871,0.0004413127899169922
25a78977_SAmerica_current_5arcmin_generic.zip,6996875,43868824,43868824,8,0.21080827713012695,0.0005548000335693359
d9c62e7f_elev_global_lgm_10arcmin_generic.zip,3256256,15553178,15553178,8,0.07995748519897461,0.00014829635620117188
806c60f8_MITKs.zip,257364384,258882526,258882526,8,1.070300817489624,0.00015592575073242188
d8acd67b_elev_global_lgm_2.5arcmin_generic.zip,48940402,248833188,248833188,8,1.2406764030456543,0.0001537799835205078
9b7a2b2b_SAmerica_lgm_mpi_esm_p_10arcmin_geotiff.zip,2838542,3007049,3007049,8,0.023770570755004883,0.0001628398895263672
08363ed1_SAmerica_current_30arcsec_geotiff_set4.zip,232958427,250633947,250633947,8,1.7215962409973145,0.00017309188842773438
219bfd8c_elev_Pacific_holo_10arcmin_generic.zip,1332166,8026784,8026784,8,0.03854060173034668,0.00011754035949707031
0667dfce_NAmerica_current_30arcsec_geotiff_set3.zip,202235264,228850204,228850204,8,1.4728302955627441,0.00017976760864257812
f887beea_Eurasia_lgm_miroc_esm_2.5arcmin_generic.zip,118503173,586209018,586209018,8,3.101686954498291,0.0004584789276123047
6138f5c2_Africa_current_5arcmin_generic.zip,12379802,50170060,50170060,8,0.2881355285644531,0.0004687309265136719
f2a0c1ea_Eurasia_lgm_mpi_esm_p_5arcmin_generic.zip,32544991,146626992,146626992,8,0.7832620143890381,0.000469207763671875
14b5dd1f_Europe_lgm_ccsm4_10arcmin_generic.zip,1857614,7943818,7943818,8,0.05049252510070801,0.00041365623474121094
89cefb02_BOTH_075_0928.zip,81945756,108120480,108120480,8,0.8727688789367676,0.0004436969757080078
c3addb0e_Australia_holo_miroc_esm_2.5arcmin_generic.zip,18206663,202749226,202749226,8,0.7803866863250732,0.00045371055603027344
5bf00713_NewWorld_lgm_miroc_esm_10arcmin_generic.zip,6315581,50905368,50905368,8,0.22370696067810059,0.0004527568817138672
85f7f1d7_tuning_design_forM.zip,19657370,87888600,87888600,8,0.4068758487701416,0.000308990478515625
ba93cfb9_Eurasia_current_10arcmin_geotiff.zip,10086296,10927444,10927444,8,0.07660722732543945,0.0001785755157470703
e03e5116_Pacific_current_2.5arcmin_geotiff.zip,159563844,169823867,169823867,8,1.1700785160064697,0.00022292137145996094
2b9baf6e_SAmerica_current_30arcsec_geotiff_set2.zip,200897627,218050121,218050121,8,1.4841210842132568,0.0001747608184814453
00a993cb_NAmerica_lgm_mpi_esm_p_2.5arcmin_generic.zip,53151395,478975254,478975254,8,2.008974313735962,0.0004544258117675781
d01136f4_Australia_current_5arcmin_geotiff.zip,7028382,8506993,8506993,8,0.05856180191040039,0.00018668174743652344
e9e2b7ac_NewWorld_current_10arcmin_generic.zip,6186629,50180194,50180194,8,0.21998167037963867,0.0004439353942871094
f2d84a53_elev_Pacific_holo_5arcmin_geotiff.zip,6569118,6976516,6976516,8,0.048479557037353516,9.655952453613281e-05
dc794c1d_Code.zip,227228898,280722716,280722716,8,2.5701167583465576,0.17418408393859863
b878a429_Pacific_holo_mpi_esm_p_2.5arcmin_generic.zip,118983431,930422358,930422358,8,4.104895353317261,0.0029592514038085938
