file_name,compressed_size,decompressed_size,estimated_value,compression_type,decompression_time,estimation_time
33ee93dc_49UP20101110_bundle.zip,52549,361699,361699,8,0.0021207332611083984,8.273124694824219e-05
1a6539b7_33WA20120907_bundle.zip,190138,631855,631855,8,0.004119396209716797,8.893013000488281e-05
eb60adcd_AGFO20140510_bundle.zip,531402,1660860,1660860,8,0.01129460334777832,8.797645568847656e-05
31746856_09AR20131015_bundle.zip,1201148,5194798,5194798,8,0.030988216400146484,9.417533874511719e-05
33151445_49UF20090422_bundle.zip,25861,165253,165253,8,0.0011169910430908203,8.225440979003906e-05
b6684c5e_09AR20140129_bundle.zip,520615,2196599,2196599,8,0.01316690444946289,9.393692016601562e-05
5dc106be_33KF20140503_bundle.zip,138775,361339,361339,8,0.0026657581329345703,8.96453857421875e-05
14f03876_49UF20080422_bundle.zip,26250,164206,164206,8,0.001135110855102539,8.153915405273438e-05
3101f319_61TG20130925_bundle.zip,454516,1482128,1482128,8,0.009063243865966797,9.298324584960938e-05
d5286558_PAT520140621_bundle.zip,147888,389521,389521,8,0.0032079219818115234,9.250640869140625e-05
a411ed46_49UP19950831_bundle.zip,11544,51833,51833,8,0.0006346702575683594,8.249282836914062e-05
698a6493_26NA20140214_bundle.zip,68294,290803,290803,8,0.0020294189453125,8.296966552734375e-05
c7238fba_33KF20130803_bundle.zip,134050,337964,337964,8,0.002541065216064453,8.749961853027344e-05
cb2fda71_65DK20150729_bundle.zip,432579,690673,690673,8,0.004274129867553711,0.00010013580322265625
c6fdd47a_49WB20150508_bundle.zip,146452,401297,401297,8,0.0027437210083007812,8.320808410644531e-05
7f2092e2_49UP20040423_bundle.zip,13169,71284,71284,8,0.0007469654083251953,8.296966552734375e-05
747ae817_33RO20150714_bundle.zip,375006,1163936,1163936,8,0.008074522018432617,9.846687316894531e-05
eab47ed6_74EQ20141027_bundle.zip,40398,121996,121996,8,0.0012395381927490234,8.7738037109375e-05
29b1ec2f_SOCATv4_Arctic.zip,22818444,156120210,156120210,8,0.7460503578186035,0.00016689300537109375
a772d37e_33KF20141115_bundle.zip,97619,191302,191302,8,0.0017199516296386719,8.606910705566406e-05
dd1474a5_MLCE20150306_bundle.zip,136402,312693,312693,8,0.0025272369384765625,9.72747802734375e-05
b6da42ce_SOCATv1.5_SouthernOcean_2011_09_22.zip,35839850,295663643,295663643,8,1.2948131561279297,0.00015544891357421875
93ccb065_33GG20150414_bundle.zip,337745,1226607,1226607,8,0.007863759994506836,8.940696716308594e-05
adc88efe_35MF20150107_bundle.zip,151769,538429,538429,8,0.00394749641418457,9.489059448242188e-05
4ed174d2_49RY19940119_bundle.zip,10942,50865,50865,8,0.0006151199340820312,8.082389831542969e-05
3d4e9b34_33RO20130718_bundle.zip,275143,775105,775105,8,0.0055065155029296875,8.726119995117188e-05
35c251cc_49UP19980127_bundle.zip,12035,54337,54337,8,0.0006422996520996094,8.058547973632812e-05
52276643_61TG20150124_bundle.zip,1648507,6523138,6523138,8,0.03983783721923828,9.226799011230469e-05
b7fe0341_33WA20130613_bundle.zip,122995,321202,321202,8,0.0023725032806396484,9.083747863769531e-05
daf19439_PAT520131221_bundle.zip,153277,414074,414074,8,0.003363370895385742,9.1552734375e-05
71c28482_49UF20070703_bundle.zip,32140,203618,203618,8,0.0013506412506103516,8.296966552734375e-05
6fe8c2e4_26NA20140908_bundle.zip,81930,339917,339917,8,0.002350330352783203,8.344650268554688e-05
2441e5c1_PAT520140812_bundle.zip,144912,383507,383507,8,0.0031654834747314453,9.1552734375e-05
aaa75d3b_SOCATv4.zip,452407489,3045977903,3045977903,8,14.684631824493408,0.0001823902130126953
6773d266_PAT520150521_bundle.zip,164533,431896,431896,8,0.0039064884185791016,9.441375732421875e-05
6c678dde_49UF20120203_bundle.zip,69760,547380,547380,8,0.0028638839721679688,8.368492126464844e-05
bc9a2a9e_SOCATv1.5_Indian_2011_09_22.zip,4175130,37889572,37889572,8,0.16863608360290527,0.00013756752014160156
6c7c2d3d_74X120120522_bundle.zip,365561,1096960,1096960,8,0.007881879806518555,8.726119995117188e-05
2bf5618d_06AQ20140608_bundle.zip,831159,4600190,4600190,8,0.024786710739135742,0.00010013580322265625
0286378d_AG5W20140327_bundle.zip,423312,1483599,1483599,8,0.010200262069702148,8.845329284667969e-05
e11da149_33RO20151110_bundle.zip,487716,1694174,1694174,8,0.011365890502929688,9.059906005859375e-05
5662260f_49UP20120111_bundle.zip,54117,370006,370006,8,0.0021009445190429688,8.177757263183594e-05
3d2c53e5_AGFO20140727_bundle.zip,313399,902637,902637,8,0.0065157413482666016,8.678436279296875e-05
bf4e81b3_49UP19990918_bundle.zip,17127,77235,77235,8,0.0007851123809814453,8.225440979003906e-05
6a384cab_PAT520140410_bundle.zip,137085,359705,359705,8,0.003155946731567383,9.274482727050781e-05
cdcba010_26NA20141016_bundle.zip,55821,233518,233518,8,0.001775979995727539,8.344650268554688e-05
96874bee_33GC20080924_bundle.zip,150283,345732,345732,8,0.0026721954345703125,9.489059448242188e-05
afdb25e6_35MJ20140718_bundle.zip,324479,439367,439367,8,0.003345489501953125,9.989738464355469e-05
4211284c_33HH20140506_bundle.zip,251967,707814,707814,8,0.005344390869140625,9.012222290039062e-05
c432ff1d_33RO20140321_bundle.zip,394527,1237543,1237543,8,0.00882863998413086,0.00010156631469726562
c402655b_49RY19900513_bundle.zip,3505,12076,12076,8,0.0004246234893798828,8.082389831542969e-05
07bc3e67_AGFO20140607_bundle.zip,356269,1056065,1056065,8,0.007581472396850586,8.702278137207031e-05
342048b5_35MJ20150526_bundle.zip,148890,586033,586033,8,0.003682851791381836,8.463859558105469e-05
6c396b4c_33OA20140727_bundle.zip,610932,2019850,2019850,8,0.014100790023803711,8.726119995117188e-05
dd13f378_49UP20120726_bundle.zip,63072,415875,415875,8,0.0023872852325439453,8.153915405273438e-05
03d374b1_61TG20130725_bundle.zip,924896,3584564,3584564,8,0.0221097469329834,9.703636169433594e-05
455d4858_PANC20141028_bundle.zip,131764,360143,360143,8,0.003079652786254883,0.00010657310485839844
ca5aae13_74JC20140607_bundle.zip,221357,570952,570952,8,0.00478816032409668,0.0001068115234375
7a85ef54_33HH20150812_bundle.zip,264767,930955,930955,8,0.006181478500366211,9.822845458984375e-05
24fe9ad9_49UF20010712_bundle.zip,32488,206665,206665,8,0.001386404037475586,8.344650268554688e-05
7973390d_316420120809_bundle.zip,301107,652631,652631,8,0.004989147186279297,9.822845458984375e-05
177d644d_18VC19770108_bundle.zip,3133479,3277858,3277858,8,0.014755725860595703,9.131431579589844e-05
19029aea_PANC20150316_bundle.zip,154688,447162,447162,8,0.0035750865936279297,9.417533874511719e-05
a88a8431_49UF20121210_bundle.zip,13444,83599,83599,8,0.0007565021514892578,8.320808410644531e-05
d7f91caf_61TG20131007_bundle.zip,421238,1267204,1267204,8,0.008253097534179688,9.34600830078125e-05
861c87b4_33GG20150619_bundle.zip,332867,1126086,1126086,8,0.007561922073364258,8.845329284667969e-05
8e64b879_09FA19931108_bundle.zip,244328,349578,349578,8,0.0027837753295898438,9.179115295410156e-05
868ffb33_09AR19990205_bundle.zip,101521,160749,160749,8,0.0015523433685302734,8.821487426757812e-05
15cfa1c8_642B20130918_bundle.zip,927060,5196825,5196825,8,0.028839588165283203,8.463859558105469e-05
f0ee1a6a_PAT520150131_bundle.zip,146124,386109,386109,8,0.003248453140258789,9.1552734375e-05
a9c597a4_49WA20150711_bundle.zip,346970,1254991,1254991,8,0.008108377456665039,8.320808410644531e-05
ec5ae307_61TG20130701_bundle.zip,877760,3286253,3286253,8,0.020433902740478516,9.369850158691406e-05
78b2aaa7_MLCE20150511_bundle.zip,179179,432070,432070,8,0.0035011768341064453,0.00010037422180175781
74bf45f1_49UF20101002_bundle.zip,35715,231783,231783,8,0.0014958381652832031,8.392333984375e-05
5a4f7b6a_33WA20150727_bundle.zip,169799,519946,519946,8,0.003688335418701172,8.893013000488281e-05
d40b2880_33KF20130706_bundle.zip,135844,348828,348828,8,0.002663135528564453,9.131431579589844e-05
07bde438_33WA20120628_bundle.zip,329844,1272179,1272179,8,0.008110284805297852,9.131431579589844e-05
7ca8f387_61TG20140510_bundle.zip,520435,1655807,1655807,8,0.010640382766723633,9.322166442871094e-05
88e61f1a_49UP20051021_bundle.zip,26516,158519,158519,8,0.0011551380157470703,8.344650268554688e-05
616b62a6_18VC19771203_bundle.zip,3141567,3323906,3323906,8,0.014945745468139648,9.012222290039062e-05
48b8070a_49HH20091216_bundle.zip,79535,396071,396071,8,0.002589702606201172,8.749961853027344e-05
0d92829c_49UP19950716_bundle.zip,9488,38156,38156,8,0.0005788803100585938,8.225440979003906e-05
7287882b_35MJ20141025_bundle.zip,198847,890374,890374,8,0.005270481109619141,8.487701416015625e-05
6e1654ba_33KF20141129_bundle.zip,141315,392707,392707,8,0.002937793731689453,8.797645568847656e-05
b280b0dd_49UF20110617_bundle.zip,54452,370595,370595,8,0.002119302749633789,8.273124694824219e-05
ba9ec9ce_33RO20120721_bundle.zip,518115,1708826,1708826,8,0.011743545532226562,8.893013000488281e-05
84cbd2cc_49UP20011011_bundle.zip,50447,328931,328931,8,0.0019800662994384766,8.153915405273438e-05
b4a5ad5b_49UP19951115_bundle.zip,8313,37634,37634,8,0.0005581378936767578,8.177757263183594e-05
2cf6e3ac_SOCATv4_TropicalAtlantic.zip,20479759,130312692,130312692,8,0.6744844913482666,0.00015974044799804688
d6765739_33WA20130331_bundle.zip,364183,1518556,1518556,8,0.009370088577270508,8.916854858398438e-05
9dbdf02e_06AQ20141203_bundle.zip,1783898,12060530,12060530,8,0.05920290946960449,0.00010395050048828125
ddf4987d_33OA20140704_bundle.zip,573815,1890232,1890232,8,0.01334691047668457,8.893013000488281e-05
e094a5a9_49RY19920119_bundle.zip,11434,61804,61804,8,0.0006742477416992188,8.177757263183594e-05
4f5831c7_49RY19930610_bundle.zip,12486,60874,60874,8,0.0007028579711914062,8.20159912109375e-05
f0bc6fb6_33GG20140311_bundle.zip,412851,1538928,1538928,8,0.009931325912475586,9.012222290039062e-05
1e471912_PANC20140811_bundle.zip,270228,792859,792859,8,0.006069183349609375,9.465217590332031e-05
6b2633b7_49WA20150930_bundle.zip,344226,1299395,1299395,8,0.008071660995483398,8.535385131835938e-05
86700810_49UF20030115_bundle.zip,49353,342558,342558,8,0.0019686222076416016,9.274482727050781e-05
34ff93c4_33HH20150727_bundle.zip,279875,1098450,1098450,8,0.006986379623413086,9.822845458984375e-05
4157b6b4_PAT520140603_bundle.zip,173797,468593,468593,8,0.003846406936645508,9.202957153320312e-05
114c07b4_MLCE20150316_bundle.zip,168715,450612,450612,8,0.003432750701904297,9.775161743164062e-05
27714cc9_SOCATv3_Indian.zip,4439790,41949028,41949028,8,0.18262791633605957,0.00014090538024902344
6fc8d6c6_33WA20131220_bundle.zip,102645,218423,218423,8,0.0017838478088378906,8.96453857421875e-05
09c066d5_GLODAP-v1.1_gridded.zip,79316242,133130293,133130293,8,0.9429476261138916,0.00021386146545410156
283ca357_PAT520130928_bundle.zip,146829,388862,388862,8,0.003420114517211914,0.00010395050048828125
37125df3_33HH20150323_bundle.zip,281445,1087395,1087395,8,0.007030010223388672,9.1552734375e-05
c76db857_SOCATv3_Coastal.zip,132831179,934542870,934542870,8,4.652535438537598,0.0002028942108154297
bd149b15_33GG20150730_bundle.zip,401548,1449845,1449845,8,0.010075569152832031,9.393692016601562e-05
597a0bf1_LDEO_Database_V2014.csv.zip,243905987,987442156,987442156,8,6.425359010696411,0.00015282630920410156
1127250e_09FS20091009_bundle.zip,600306,823029,823029,8,0.005197286605834961,0.00010132789611816406
dd21b2a6_33KF20130331_bundle.zip,132944,322992,322992,8,0.002618074417114258,9.274482727050781e-05
08eb8360_PAT520151021_bundle.zip,167063,449460,449460,8,0.0038704872131347656,9.465217590332031e-05
eec76583_33KF20141124_bundle.zip,143511,395390,395390,8,0.0030698776245117188,9.441375732421875e-05
6f0afaa1_74JC20130318_bundle.zip,415165,562050,562050,8,0.00501251220703125,0.00011563301086425781
90ec3605_LDEO_Database_V2013.csv.zip,241612927,973244786,973244786,8,6.173758029937744,0.00016188621520996094
d7593c29_26NA20140418_bundle.zip,78692,343725,343725,8,0.002561807632446289,8.7738037109375e-05
5bc173b9_49UP19980427_bundle.zip,8140,33535,33535,8,0.0005919933319091797,8.368492126464844e-05
bce050f6_26NA20141118_bundle.zip,52912,221502,221502,8,0.0016834735870361328,8.535385131835938e-05
b107ac2a_49UP20050423_bundle.zip,15417,88898,88898,8,0.0008177757263183594,9.560585021972656e-05
460754cc_33GG20140407_bundle.zip,398597,1469623,1469623,8,0.00962519645690918,9.250640869140625e-05
e40a3bae_49WA20141127_bundle.zip,157341,437285,437285,8,0.003080129623413086,8.606910705566406e-05
a25acdc0_33KF20130808_bundle.zip,208767,681476,681476,8,0.004644632339477539,9.202957153320312e-05
dbaadef2_642B20140517_bundle.zip,481673,3831663,3831663,8,0.01813507080078125,9.107589721679688e-05
f00d7614_91AH20150722_bundle.zip,1260707,4007278,4007278,8,0.02753138542175293,9.751319885253906e-05
fadb8fd3_33KF20140712_bundle.zip,137528,355510,355510,8,0.0027246475219726562,9.059906005859375e-05
6d40e339_61TG20150105_bundle.zip,539774,1720603,1720603,8,0.010816812515258789,9.72747802734375e-05
3bd09df8_18QA19790727_bundle.zip,4392968,4644736,4644736,8,0.025747060775756836,9.894371032714844e-05
06d1c95f_49UF20041101_bundle.zip,14774,83533,83533,8,0.0008070468902587891,8.416175842285156e-05
11e43b86_33GG20140605_bundle.zip,215699,687076,687076,8,0.004703521728515625,9.036064147949219e-05
bc8a6c3a_GLODAP-v1.1_bottle.zip,45278315,74401406,74401406,8,0.5385100841522217,0.0017054080963134766
03be7760_33KF20140410_bundle.zip,203713,680908,680908,8,0.00471043586730957,0.00014090538024902344
fd7a9b8c_PAT520150314_bundle.zip,140361,366693,366693,8,0.003145933151245117,9.441375732421875e-05
f2a3129c_33WA20120227_bundle.zip,168725,477837,477837,8,0.0035467147827148438,0.00010204315185546875
de99a517_PAT520140216_bundle.zip,141250,369042,369042,8,0.0031838417053222656,0.0001125335693359375
0bc165aa_33KF20140531_bundle.zip,125156,304673,304673,8,0.002390623092651367,9.036064147949219e-05
3143e771_SOCAT_tracks_gridded_decades_v3.1.zip,1391375,15558888,15558888,8,0.06216025352478027,9.34600830078125e-05
9471e4d8_642B20141015_bundle.zip,485152,3665940,3665940,8,0.01774883270263672,8.988380432128906e-05
2c060d87_SOCATv3_Arctic.zip,15032067,106145453,106145453,8,0.5161094665527344,0.00018334388732910156
b798162c_49UF20060418_bundle.zip,26076,170603,170603,8,0.0011963844299316406,8.463859558105469e-05
6aee629d_33HH20150610_bundle.zip,244055,875921,875921,8,0.005759477615356445,0.00010180473327636719
65658ec3_33GC20070829_bundle.zip,135851,252530,252530,8,0.002117633819580078,0.00010728836059570312
bc74826e_642B20150222_bundle.zip,453261,3594215,3594215,8,0.017053842544555664,8.988380432128906e-05
8c0ca67c_49UF20100108_bundle.zip,57896,416841,416841,8,0.002361297607421875,9.775161743164062e-05
a66ec6b8_33HH20150407_bundle.zip,322700,1312214,1312214,8,0.007906913757324219,9.250640869140625e-05
1fa0c150_33WA20130706_bundle.zip,255192,1239768,1239768,8,0.006920814514160156,9.036064147949219e-05
5f7ce8f3_642B20120509_bundle.zip,782400,3959940,3959940,8,0.0229341983795166,8.726119995117188e-05
f51ee123_49WB20150801_bundle.zip,228102,745918,745918,8,0.004970073699951172,8.702278137207031e-05
e6bcadd7_09AR20141022_bundle.zip,878448,4082489,4082489,8,0.023926734924316406,9.298324584960938e-05
a48b0bee_91AH20121206_bundle.zip,1742934,5869867,5869867,8,0.03978538513183594,0.000110626220703125
a2595407_33GG20111102_bundle.zip,255776,889023,889023,8,0.005869150161743164,9.202957153320312e-05
6ecd347a_33KF20130711_bundle.zip,207786,676641,676641,8,0.004594326019287109,9.250640869140625e-05
ff43c878_26NA20141028_bundle.zip,28793,119651,119651,8,0.0011432170867919922,8.559226989746094e-05
5b679ba2_33GC20080624_bundle.zip,146409,349113,349113,8,0.0025556087493896484,9.846687316894531e-05
a26f36c2_35DR20120419_bundle.zip,1070092,3530407,3530407,8,0.022741317749023438,8.893013000488281e-05
028600ae_SOCATv2_Arctic.zip,6818652,50573800,50573800,8,0.24306035041809082,0.00015783309936523438
74771b0d_06AQ20131221_bundle.zip,2322260,15036687,15036687,8,0.07530426979064941,9.417533874511719e-05
e89fc3c2_49UP20060115_bundle.zip,45043,311723,311723,8,0.0018436908721923828,8.511543273925781e-05
fed39163_91AH20141205_bundle.zip,1871672,6338749,6338749,8,0.04233527183532715,9.775161743164062e-05
23597d20_49UP20021002_bundle.zip,54787,350697,350697,8,0.0020856857299804688,8.487701416015625e-05
31ae0b04_49UP20010120_bundle.zip,26425,156519,156519,8,0.0011546611785888672,9.751319885253906e-05
7adfe48d_35AQ20140318_bundle.zip,4396590,11660516,11660516,8,0.07925152778625488,0.00010037422180175781
e4afae62_PANC20140612_bundle.zip,149135,411478,411478,8,0.0034079551696777344,9.679794311523438e-05
0f55b015_49UP20010620_bundle.zip,42119,232101,232101,8,0.0016019344329833984,8.535385131835938e-05
db57f34f_49UF20100509_bundle.zip,11741,60521,60521,8,0.000682830810546875,8.344650268554688e-05
4750d399_PANC20150416_bundle.zip,172096,503888,503888,8,0.004050254821777344,0.00011658668518066406
702d8a02_33GG20150303_bundle.zip,254121,920272,920272,8,0.005930662155151367,9.322166442871094e-05
bd526b54_49UF20010509_bundle.zip,33405,211983,211983,8,0.0014197826385498047,8.487701416015625e-05
04b706e0_49UF20111004_bundle.zip,64030,448263,448263,8,0.0024633407592773438,0.00011205673217773438
fae00f8e_33KF20140703_bundle.zip,206068,693186,693186,8,0.004743099212646484,9.179115295410156e-05
4b1e56c7_26NA20140827_bundle.zip,88197,366348,366348,8,0.0026624202728271484,8.535385131835938e-05
f99b4feb_49UF20061013_bundle.zip,26855,159761,159761,8,0.0011889934539794922,8.463859558105469e-05
85789a05_33HH20140516_bundle.zip,208872,554215,554215,8,0.004308462142944336,9.107589721679688e-05
b57ca92e_26NA20140726_bundle.zip,106956,462545,462545,8,0.0031363964080810547,8.678436279296875e-05
d2b99518_49RY19940504_bundle.zip,5545,22503,22503,8,0.0005500316619873047,8.797645568847656e-05
72da6a32_74X120120712_bundle.zip,370962,1128136,1128136,8,0.008030414581298828,0.00010347366333007812
18567b5f_SOCAT_tracks_gridded_yearly_v2.nc.zip,3016817,130644157,130644157,8,0.41945672035217285,0.0001392364501953125
800a4a6d_33HH20150312_bundle.zip,216942,783543,783543,8,0.005053997039794922,9.34600830078125e-05
22c88035_SOCATv1.5_gridded_yearly.zip,1684888,59104380,59104380,8,0.19834613800048828,0.0001647472381591797
fa53fd5b_61TG20140415_bundle.zip,985614,3794667,3794667,8,0.023746967315673828,9.608268737792969e-05
d5ac4276_61TG20150503_bundle.zip,704119,2497653,2497653,8,0.015401601791381836,9.632110595703125e-05
cc800d10_33WA20111020_bundle.zip,176751,506973,506973,8,0.003731250762939453,0.00010561943054199219
65139881_35AQ20130315_bundle.zip,3086373,7474024,7474024,8,0.051809072494506836,0.00010013580322265625
a7b312d5_SOCATv1.5_NorthAtlantic_2011_09_22.zip,25522934,181848909,181848909,8,0.8716974258422852,0.00016236305236816406
2d748726_33RO20150822_bundle.zip,346729,1043355,1043355,8,0.00769352912902832,0.00010037422180175781
df397fba_SOCAT_tracks_gridded_yearly_v4.zip,4071361,143085728,143085728,8,0.47295689582824707,0.00016379356384277344
4e87ff3b_49UP19990623_bundle.zip,12373,52046,52046,8,0.0007288455963134766,8.606910705566406e-05
8610865a_642B20110706_bundle.zip,378628,1995279,1995279,8,0.011721372604370117,8.654594421386719e-05
d0822a01_49UP20030621_bundle.zip,38441,216577,216577,8,0.001489400863647461,9.560585021972656e-05
9f8670ff_49UP20110107_bundle.zip,61920,415990,415990,8,0.0023806095123291016,9.894371032714844e-05
96a66a2a_33WA20131008_bundle.zip,92586,173587,173587,8,0.001577138900756836,9.202957153320312e-05
f084e6ec_PANC20150504_bundle.zip,161610,455029,455029,8,0.003848552703857422,9.703636169433594e-05
56326ecb_74JC20130502_bundle.zip,284502,442463,442463,8,0.003909111022949219,0.00010275840759277344
be4e8de6_PAT520140510_bundle.zip,144732,378281,378281,8,0.003314971923828125,9.822845458984375e-05
cc117c40_33HH20150923_bundle.zip,225828,790433,790433,8,0.005312442779541016,0.00010466575622558594
98d00cee_09AR19951116_bundle.zip,107944,181458,181458,8,0.001775503158569336,9.226799011230469e-05
d19d5b57_49RY19930509_bundle.zip,4682,19209,19209,8,0.000507354736328125,8.392333984375e-05
da948076_49UP19980610_bundle.zip,16217,74246,74246,8,0.0007810592651367188,9.751319885253906e-05
f2760c09_AG5W20141113_bundle.zip,389323,1369076,1369076,8,0.009611368179321289,9.226799011230469e-05
ef9910c5_33HH20140725_bundle.zip,164404,408067,408067,8,0.0031697750091552734,9.1552734375e-05
a34fd397_33WA20141019_bundle.zip,241879,892410,892410,8,0.005682706832885742,9.179115295410156e-05
33dc6868_49UP19970424_bundle.zip,7218,28398,28398,8,0.0005710124969482422,8.463859558105469e-05
1b23d466_49UF20080617_bundle.zip,58459,388989,388989,8,0.002307415008544922,8.416175842285156e-05
65e91ec1_SOCATv4_SouthernOceans.zip,120086265,799408947,799408947,8,3.989887237548828,0.00017118453979492188
f1c6aa17_33KF20140614_bundle.zip,122497,291802,291802,8,0.00251007080078125,9.322166442871094e-05
22c2afd9_33GG20100422_bundle.zip,196353,563029,563029,8,0.004033803939819336,9.059906005859375e-05
4b675f2c_33WA20150714_bundle.zip,103600,219943,219943,8,0.0017879009246826172,0.00010132789611816406
87207cc4_642B20140430_bundle.zip,492252,3962934,3962934,8,0.01880049705505371,9.131431579589844e-05
9f32a8c4_33KF20150118_bundle.zip,156052,461114,461114,8,0.0032525062561035156,9.083747863769531e-05
138122c8_642B20150808_bundle.zip,519149,3974025,3974025,8,0.019048690795898438,8.988380432128906e-05
bb3b5898_49UF20011107_bundle.zip,34880,240029,240029,8,0.0015263557434082031,8.559226989746094e-05
66010c98_SOCATv2_Coastal.zip,86076305,633456927,633456927,8,3.0187714099884033,0.00017452239990234375
82ae7ea3_33HQ20150809_ct1.zip,2640205,17795740,17795740,8,0.09881997108459473,0.000728607177734375
8150cb69_49UP19970531_bundle.zip,18589,85865,85865,8,0.0009083747863769531,9.965896606445312e-05
4d808758_PAT520140125_bundle.zip,174736,475636,475636,8,0.003993988037109375,9.5367431640625e-05
204089cc_35MJ20140704_bundle.zip,174183,759932,759932,8,0.004634857177734375,8.7738037109375e-05
c0819473_SOCATv2.zip,225571928,1689916700,1689916700,8,8.233626365661621,0.00017404556274414062
9e71fa1a_49UF20050615_bundle.zip,57432,388119,388119,8,0.002667665481567383,0.00013780593872070312
f3994309_archiveWithSocatRelease_withoutOME.zip,138908130,138808984,138808984,0,0.3894836902618408,0.002900362014770508
ab56298e_33KF20140823_bundle.zip,127596,320273,320273,8,0.002630472183227539,0.00020813941955566406
01acd508_33GG20141031_bundle.zip,366587,1310087,1310087,8,0.009318351745605469,0.00010251998901367188
777c5050_SOCATv4_FlagE.zip,26172126,175049745,175049745,8,0.9040205478668213,0.000164031982421875
85b2589f_PAT520140702_bundle.zip,142781,373748,373748,8,0.003283977508544922,9.489059448242188e-05
a72514b8_49UP20111205_bundle.zip,23188,149021,149021,8,0.0011010169982910156,9.369850158691406e-05
bf3f39d1_AG5W20140912_bundle.zip,398393,1408147,1408147,8,0.010116100311279297,9.107589721679688e-05
00b62c88_06AQ20140309_bundle.zip,1185658,7112346,7112346,8,0.037954092025756836,0.00010418891906738281
dd5d577f_33GC20070927_bundle.zip,148165,348702,348702,8,0.0026030540466308594,9.799003601074219e-05
c661d5aa_65DK20150331_bundle.zip,422565,661597,661597,8,0.00421905517578125,8.749961853027344e-05
023748ef_642B20150517_bundle.zip,482995,3648813,3648813,8,0.018050193786621094,8.988380432128906e-05
e689f017_33GG20130609_bundle.zip,358784,1118326,1118326,8,0.008133888244628906,0.00010085105895996094
7c38ae55_642B20141101_bundle.zip,468659,3617020,3617020,8,0.01769256591796875,9.083747863769531e-05
2452dd9a_SOCATv3_NorthPacific.zip,13201600,81042622,81042622,8,0.43370509147644043,0.0001575946807861328
1ed2454b_PANC20141212_bundle.zip,296216,908948,908948,8,0.006830692291259766,9.512901306152344e-05
8eb037d9_33WA20120806_bundle.zip,162346,476720,476720,8,0.003443479537963867,9.131431579589844e-05
45a528ae_SOCATv4_Coastal.zip,176362768,1215082709,1215082709,8,5.934268236160278,0.0001595020294189453
020f3a78_33WA20130419_bundle.zip,251969,942274,942274,8,0.006345272064208984,9.34600830078125e-05
51d12325_09FS20100421_bundle.zip,606810,783408,783408,8,0.005205631256103516,0.00011372566223144531
115ed04e_35AQ20120425_bundle.zip,4804361,12905361,12905361,8,0.08955240249633789,0.00010228157043457031
e10a96c3_SOCATv1.5_gridded_decadal.zip,696648,6227448,6227448,8,0.026333332061767578,8.630752563476562e-05
